n1.id,n1.index,n1.lat,n1.lon,n2.id,n2.index,n2.lat,n2.lon
Ramp_03_001,81,55.9684154,37.4149485,Gate_F_047,136,55.9677089,37.4169383
Ramp_03_002,82,55.9690759,37.4194117,Gate_F_048,137,55.9676093,37.4179751
Ramp_03_003,85,55.967863,37.4200383,Gate_F_049,138,55.9673992,37.418415
Ramp_03_004,86,55.9657554,37.4209931,Gate_F_050,139,55.9670059,37.4187261
Ramp_03_004,86,55.9657554,37.4209931,Gate_F_051,140,55.9667447,37.4186832
Ramp_03_005,87,55.965269,37.4189868,Gate_F_052,141,55.9662943,37.4183721
Ramp_03_005,87,55.965269,37.4189868,Gate_F_053,142,55.965853,37.4178571
Ramp_02_004,75,55.9649634,37.4093683,Ramp_02_008,80,55.9674607,37.4084254
Ramp_04_004,93,55.9801497,37.4140881,Gate_C_001,150,55.9806939,37.4155458
Ramp_04_004,93,55.9801497,37.4140881,Gate_C_002,151,55.9803307,37.4160447
Ramp_04_004,93,55.9801497,37.4140881,Gate_C_003,152,55.9799496,37.4159052
Ramp_04_003,92,55.9791893,37.4145816,Gate_C_004,153,55.9796284,37.4162807
Ramp_04_003,92,55.9791893,37.4145816,Gate_C_005,154,55.9792065,37.4162064
Ramp_04_002,91,55.9781748,37.4150644,Gate_C_006,155,55.9788688,37.4167443
Ramp_04_002,91,55.9781748,37.4150644,Gate_C_007,156,55.9783885,37.416519
Ramp_04_001,90,55.9768001,37.4156974,Gate_C_008,157,55.9780854,37.4167121
Ramp_04_001,90,55.9768001,37.4156974,Gate_C_009,158,55.9780794,37.4172646
Ramp_05_001,94,55.9771958,37.4184919,Gate_C_010,159,55.9780712,37.4180117
Ramp_05_002,95,55.977598,37.4210346,Gate_C_011,160,55.9783854,37.4187169
Ramp_05_003,96,55.9789486,37.420305,Gate_C_012,161,55.9787306,37.4188725
Ramp_05_003,96,55.9789486,37.420305,Gate_C_013,162,55.9791328,37.4186847
Ramp_05_004,97,55.979923,37.4198699,Gate_C_014,163,55.9794929,37.4181966
Ramp_05_004,97,55.979923,37.4198699,Gate_C_015,164,55.9799041,37.4183092
Ramp_05_005,98,55.9807574,37.419473,Gate_C_016,165,55.9802283,37.4178479
Ramp_05_005,98,55.9807574,37.419473,Gate_C_017,166,55.9806514,37.4179981
